detail_file,sequence_index,subtask,success,steps,condition_type,task_index,match_score,language,matched_training_task
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,412,move_slider_left,False,360,onehot,86,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,413,move_slider_left,False,360,onehot,86,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,414,lift_pink_block_table,False,360,onehot,196,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,415,move_slider_right,False,360,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,416,lift_blue_block_slider,False,360,onehot,338,0.9010989010989011,lift the blue block from the sliding cabinet,lift_blue_block_slider: pick up the blue block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,417,turn_on_led,False,360,onehot,317,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,418,open_drawer,True,45,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,418,push_into_drawer,False,360,onehot,309,0.8444444444444444,slide the block that it falls into the drawer,push_into_drawer: push the object that it falls into the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,419,turn_on_lightbulb,False,360,onehot,164,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,420,move_slider_right,True,151,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,420,open_drawer,False,360,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,421,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,422,rotate_pink_block_right,False,360,onehot,276,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,423,turn_off_lightbulb,False,360,onehot,136,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,424,turn_on_lightbulb,False,360,onehot,164,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,425,rotate_blue_block_right,False,360,onehot,150,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,426,open_drawer,True,160,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,426,turn_on_lightbulb,False,360,onehot,164,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,427,turn_off_led,True,64,onehot,383,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,427,rotate_pink_block_left,False,360,onehot,172,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,428,open_drawer,False,360,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,429,close_drawer,False,360,onehot,287,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,430,lift_pink_block_slider,False,360,onehot,332,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,431,push_blue_block_right,False,360,onehot,98,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,432,move_slider_left,False,360,onehot,86,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,433,open_drawer,False,360,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,434,push_red_block_left,False,360,onehot,246,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,435,move_slider_right,False,360,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,436,rotate_blue_block_right,False,360,onehot,150,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,437,close_drawer,False,360,onehot,287,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,438,rotate_pink_block_left,False,360,onehot,172,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,439,open_drawer,True,89,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,439,turn_off_led,False,360,onehot,383,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,440,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,441,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,442,push_red_block_right,True,119,onehot,231,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,442,lift_pink_block_slider,True,244,onehot,332,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,442,stack_block,False,360,onehot,367,0.7692307692307693,stack the grasped block,stack_block: stack the blocks
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,443,push_pink_block_left,False,360,onehot,267,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,444,push_red_block_right,False,360,onehot,231,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,445,rotate_red_block_left,False,360,onehot,358,0.9135802469135802,take the red block and rotate it to the left,rotate_red_block_left: take the red block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,446,lift_pink_block_table,False,360,onehot,196,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,447,rotate_blue_block_right,False,360,onehot,150,0.9176470588235294,take the blue block and rotate it to the right,rotate_blue_block_right: take the blue block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,448,close_drawer,True,202,onehot,287,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,448,move_slider_right,False,360,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,449,turn_off_lightbulb,False,360,onehot,136,0.8764044943820225,use the switch to turn off the light bulb,turn_off_lightbulb: move the light switch to turn off the light bulb
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,450,lift_red_block_slider,False,360,onehot,328,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,451,move_slider_right,False,360,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,452,push_pink_block_left,False,360,onehot,267,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,453,turn_on_led,False,360,onehot,317,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,454,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,455,move_slider_right,False,360,onehot,63,0.9315068493150684,push the sliding door to the right side,move_slider_right: push the sliding door to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,456,close_drawer,False,360,onehot,287,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,457,push_pink_block_right,False,360,onehot,269,0.8888888888888888,go push the pink block right,push_pink_block_right: go push the pink block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,458,open_drawer,True,49,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,458,turn_on_led,False,360,onehot,317,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,459,turn_on_led,True,107,onehot,317,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,459,move_slider_left,False,360,onehot,86,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,460,rotate_red_block_right,False,360,onehot,362,0.9156626506024096,take the red block and rotate it to the right,rotate_red_block_right: take the red block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,461,open_drawer,False,360,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,462,push_pink_block_left,False,360,onehot,267,0.8852459016393442,go push the pink block left,push_pink_block_left: go push the pink block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,463,lift_blue_block_table,False,360,onehot,310,0.7916666666666666,grasp and lift the blue block,lift_blue_block_table: lift the blue block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,464,push_red_block_left,False,360,onehot,246,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,465,push_red_block_right,False,360,onehot,231,0.8852459016393442,go push the red block right,push_red_block_right: go push the red block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,466,push_blue_block_right,False,360,onehot,98,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,467,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,468,move_slider_left,False,360,onehot,86,0.9295774647887324,push the sliding door to the left side,move_slider_left: push the sliding door to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,469,rotate_pink_block_right,False,360,onehot,276,0.9176470588235294,take the pink block and rotate it to the right,rotate_pink_block_right: take the pink block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,470,lift_pink_block_table,False,360,onehot,196,0.7916666666666666,grasp and lift the pink block,lift_pink_block_table: lift the pink block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,471,lift_pink_block_slider,False,360,onehot,332,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,472,turn_off_led,True,126,onehot,383,0.9397590361445783,press the button to turn off the led light,turn_off_led: push the button to turn off the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,472,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,473,lift_blue_block_slider,False,360,onehot,338,0.9010989010989011,lift the blue block from the sliding cabinet,lift_blue_block_slider: pick up the blue block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,474,rotate_red_block_right,False,360,onehot,362,0.9156626506024096,take the red block and rotate it to the right,rotate_red_block_right: take the red block and rotate it right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,475,open_drawer,True,139,onehot,10,0.8888888888888888,pull the handle to open the drawer,open_drawer: pull the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,475,rotate_red_block_left,False,360,onehot,358,0.9135802469135802,take the red block and rotate it to the left,rotate_red_block_left: take the red block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,476,lift_pink_block_slider,True,186,onehot,332,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,476,stack_block,False,360,onehot,367,0.7692307692307693,stack the grasped block,stack_block: stack the blocks
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,477,push_blue_block_right,False,360,onehot,98,0.8888888888888888,go push the blue block right,push_blue_block_right: go push the blue block to the right
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,478,push_red_block_left,False,360,onehot,246,0.8813559322033898,go push the red block left,push_red_block_left: go push the red block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,479,rotate_pink_block_left,False,360,onehot,172,0.9156626506024096,take the pink block and rotate it to the left,rotate_pink_block_left: take the pink block and rotate it left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,480,close_drawer,False,360,onehot,287,0.875,push the handle to close the drawer,close_drawer: push the handle of the drawer
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,481,lift_red_block_table,False,360,onehot,6,0.782608695652174,grasp and lift the red block,lift_red_block_table: lift the red block
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,482,lift_red_block_slider,False,360,onehot,328,0.898876404494382,lift the red block from the sliding cabinet,lift_red_block_slider: pick up the red block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,483,turn_on_led,False,360,onehot,317,0.9382716049382716,press the button to turn on the led light,turn_on_led: push the button to turn on the led light
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,484,lift_pink_block_slider,False,360,onehot,332,0.9010989010989011,lift the pink block from the sliding cabinet,lift_pink_block_slider: pick up the pink block from the sliding cabinet
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,485,push_blue_block_left,False,360,onehot,111,0.8852459016393442,go push the blue block left,push_blue_block_left: go push the blue block to the left
/home/zyx2001/hw3_task2_lerobot_act/results/calvin_eval_extensions/act_huiwon_abc_official_taskcond_seed0/D/calvin_act_huiwon_abc_official_taskcond_seed0_onehot_D_eval_details.json,486,turn_on_lightbulb,False,360,onehot,164,0.8735632183908046,use the switch to turn on the light bulb,turn_on_lightbulb: move the light switch to turn on the light bulb
